allInPings,assistMePings,assists,baitPings,baronKills,basicPings,bountyLevel,champExperience,champLevel,championId,championName,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,pushPings,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,matchID
0,0,1,0,0,0,0,10177,13,14,Sion,0,0,1,1166,1592,1166,28905,0,5,0,0,0,True,1,0,False,False,False,False,False,False,0,7083,6600,0,TOP,0,0,1,6660,3084,3047,1031,0,0,3340,14,0,1,TOP,0,0,1,528,23512,4566,4825,0,0,0,1,0,0,0,0,6,0,69709,10470,19816,4499,0,0,SOLO,0,61,51,30,4,2,4,2,12,336,Dr DoDiddle,False,200,TOP,48,1361,97396,15143,0,32396,1941,0,156,438,152,1,0,4174,105,7754,0,0,8,0,0,8,0,0,6,False,NA1_4565026392
0,1,1,0,0,0,0,6250,10,245,Ekko,0,1,2,101,1305,101,11144,0,6,1,0,0,True,14,0,False,False,False,False,False,False,0,7018,6775,0,JUNGLE,0,0,1,3152,1103,2422,3115,0,0,3364,14,0,3,JUNGLE,0,0,1,424,50039,5114,4926,0,68,0,1,0,0,0,9,7,0,15459,1764,13238,5688,0,0,NONE,0,52,28,43,3,12,11,3,4,405,XxRose23xX,False,200,JUNGLE,19,1361,86315,7877,0,19646,1228,0,9,398,157,1,0,20816,998,1481,0,0,8,0,0,7,1,1,2,False,NA1_4565026392
0,1,0,0,0,0,0,9858,12,38,Kassadin,0,3,5,0,0,0,7883,0,3,4,0,0,True,20,0,False,False,False,False,False,False,4,6158,6200,1,MIDDLE,0,0,1,3020,6657,3067,1054,3070,0,0,16,0,0,MIDDLE,0,0,0,1026,52540,6902,2272,0,0,0,1,0,0,0,4,8,0,13986,762,11305,654,0,0,DUO,0,58,57,49,68,3,12,4,4,132,hi im pol,False,200,MIDDLE,9,1361,66527,7665,0,15408,1574,0,149,121,74,1,0,0,0,1831,0,0,8,0,0,7,4,0,6,False,NA1_4565026392
0,2,1,0,0,0,0,7907,11,429,Kalista,0,10,3,401,401,401,8470,0,6,1,1,0,True,7,1,False,False,False,False,False,False,0,9662,9350,0,BOTTOM,0,0,1,3124,2055,3006,6673,1033,3051,3363,19,3,6,MIDDLE,235,2,2,358,1057,845,3964,0,4,0,1,0,0,0,2,9,0,67643,13615,10156,750,0,0,DUO,0,33,10,70,4,3,4,4,7,31,scripting on you,False,200,BOTTOM,10,1361,70799,14677,0,15362,2240,295,143,123,116,2,0,2098,216,1241,0,0,8,0,0,32,2,4,7,False,NA1_4565026392
0,1,8,0,0,0,0,6977,10,412,Thresh,0,2,5,200,200,200,13479,0,5,2,0,0,True,1,3,False,False,False,False,False,False,0,5712,5275,0,UTILITY,0,0,1,3857,2055,3801,3158,1029,3190,3364,16,0,1,BOTTOM,0,0,1,614,7185,3003,4816,0,0,0,1,0,0,0,3,10,0,4370,1023,6907,3456,0,0,SOLO,0,25,13,15,5,3,4,5,3,291,NOTEAMEVER,False,200,UTILITY,24,1361,21442,4026,684,13855,1372,433,27,83,119,4,0,9886,0,2130,0,0,8,0,0,14,3,0,9,False,NA1_4565026392
0,0,2,0,0,0,1,13238,15,39,Irelia,0,0,1,2124,17203,2124,34450,0,10,0,0,0,True,0,0,False,False,False,False,False,True,0,12287,12200,0,TOP,0,0,2,6630,3153,3091,3047,1029,0,3340,23,1,8,TOP,0,3,1,371,17533,5871,9480,0,20,0,0,0,0,0,4,1,0,112727,20981,24550,5645,1,0,SOLO,0,173,25,58,7,5,4,5,3,30,LoookingForGF,False,100,TOP,16,1561,138128,26911,0,36157,5665,0,167,70,320,1,0,7868,58,2126,2,2,9,0,0,9,0,0,5,False,NA1_4564988492
2,6,2,0,0,0,0,9761,12,62,MonkeyKing,0,3,2,0,13057,0,22010,0,9,0,0,0,True,4,0,False,False,False,False,False,True,9,7436,6900,0,JUNGLE,0,0,2,3067,6632,3111,3133,1036,0,3340,17,0,3,JUNGLE,0,0,1,371,11766,977,6320,0,80,0,0,0,0,0,2,2,0,63925,6104,21384,5675,0,0,NONE,0,87,33,59,26,13,11,4,4,456,PuddinPopDanny,False,100,JUNGLE,10,1561,101885,7734,0,28195,1656,0,11,92,236,1,0,26193,652,489,0,0,9,0,0,12,0,1,6,False,NA1_4564988492
2,6,7,0,0,0,0,13792,15,13,Ryze,0,1,1,1065,4035,1065,13248,0,8,0,0,0,True,5,0,False,False,False,False,False,True,0,9076,8575,0,MIDDLE,0,0,2,2421,3158,2055,3003,3191,6657,3340,15,0,2,MIDDLE,0,0,1,430,109796,13707,7086,0,12,0,0,0,0,0,12,3,0,9392,646,19423,3582,0,0,SOLO,0,191,65,310,4,3,12,4,4,371,terminatorbray,False,100,MIDDLE,27,1561,119652,14817,0,27027,3353,0,147,64,199,1,0,463,463,517,0,0,9,0,0,11,1,2,6,False,NA1_4564988492
0,0,6,0,0,0,0,9879,12,51,Caitlyn,0,8,2,988,1509,988,11424,0,10,1,0,0,True,0,0,True,False,False,False,False,True,0,10281,9875,0,BOTTOM,0,0,2,1055,6672,3006,3046,3035,1018,3340,24,1,4,BOTTOM,719,2,1,390,892,724,4589,0,0,0,0,0,0,0,0,4,0,95124,13829,16004,4282,0,0,CARRY,0,51,11,25,3,4,4,4,7,263,BeefChop,False,100,BOTTOM,9,1561,101001,15710,0,21194,1661,267,142,60,265,3,0,4984,1157,600,0,0,9,0,0,10,1,1,7,False,NA1_4564988492
0,1,6,0,0,0,0,9022,12,99,Lux,0,1,7,454,855,454,10667,0,10,3,0,0,True,1,0,False,True,False,False,False,True,6,8478,8125,0,UTILITY,0,0,2,6655,3157,3853,3020,0,0,3364,22,0,5,BOTTOM,0,0,1,291,51551,14780,3870,0,0,0,0,0,0,0,2,5,0,3502,501,11753,5675,0,0,SUPPORT,0,45,32,105,11,5,14,5,4,177,WeAreOneExo,False,100,UTILITY,41,1561,59357,16161,1332,16238,605,0,57,235,176,1,0,4304,879,614,0,0,9,0,0,48,3,1,24,False,NA1_4564988492
0,2,10,0,0,0,4,13420,15,36,DrMundo,0,15,1,10236,17413,10236,22971,0,3,0,1,0,True,27,0,False,False,False,False,False,True,14,10911,10500,0,TOP,0,1,0,1054,3084,3068,3047,3748,0,3340,16,1,4,TOP,0,4,2,348,20570,8969,8642,0,4,0,0,0,0,0,29,6,0,84893,8000,19586,3009,0,0,DUO,0,89,22,79,5,2,12,3,4,174,uniformrat,False,200,TOP,11,1561,107958,16969,0,28655,11232,0,132,620,79,1,0,2495,0,426,3,5,2,0,0,10,0,0,6,True,NA1_4564988492
0,0,8,0,0,0,0,13847,15,23,Tryndamere,0,7,2,7719,7920,7719,36188,0,8,0,1,0,True,8,0,False,False,False,True,False,True,2,13133,12330,0,MIDDLE,1,2,0,3006,6671,1054,6675,3046,3133,3363,19,5,13,TOP,663,3,2,464,1724,1524,11214,0,0,0,0,0,0,0,17,8,0,107524,24387,23515,3545,0,0,DUO,0,25,29,98,10,7,6,4,4,65,OliviaMacPh1,False,200,MIDDLE,12,1561,109249,25911,0,35493,10796,0,134,78,258,1,0,0,0,763,2,4,2,0,0,11,0,1,7,True,NA1_4564988492
0,0,12,0,0,0,10,13833,15,29,Twitch,0,1,3,7601,24342,7601,7659,0,3,0,2,1,True,1,1,False,False,False,False,False,True,0,14397,13180,0,BOTTOM,0,0,0,1038,3006,3153,6672,3036,1082,3340,22,2,15,JUNGLE,632,10,2,441,776,435,4686,0,16,0,0,0,0,0,3,9,0,105049,19873,10607,776,0,0,NONE,0,36,22,21,7,3,4,4,6,49,Ligmalover,False,200,BOTTOM,8,1561,120824,22876,0,15491,3154,0,137,182,58,1,0,14998,2568,197,3,4,2,0,0,10,0,1,5,True,NA1_4564988492
0,0,21,0,1,0,4,11191,13,143,Zyra,0,0,10,1417,4801,1417,3925,0,4,6,1,0,True,2,0,False,False,False,False,False,True,0,10140,8925,0,UTILITY,1,1,0,3916,6653,2055,3853,3020,3116,3364,22,2,6,BOTTOM,0,4,2,525,39541,19285,4930,0,4,0,0,0,0,0,0,10,0,2393,732,4864,5659,0,0,SOLO,0,72,79,29,14,4,4,6,14,336,LookingForSouls,False,200,UTILITY,39,1561,43114,20965,0,9960,1399,0,37,161,65,1,0,1179,947,166,0,4,2,0,0,66,7,10,25,True,NA1_4564988492
0,2,5,0,0,0,1,18170,17,58,Renekton,0,3,1,9782,14106,9782,27962,0,7,0,0,0,True,5,0,False,False,False,True,False,False,0,15184,14600,0,TOP,1,2,0,6694,6693,3153,3047,3161,0,3340,20,0,7,JUNGLE,0,0,1,551,11825,3430,7278,0,17,1,0,1,0,0,0,1,0,171237,27865,25662,5684,1,0,NONE,0,38,32,37,8,3,4,6,14,83,Dezzzno,False,100,TOP,33,1827,197396,32211,0,34619,7203,0,222,149,279,1,0,14333,916,1678,5,5,1,0,0,8,0,2,3,True,NA1_4564938711
0,1,2,0,1,0,10,18345,17,28,Evelynn,0,1,1,1261,35870,1261,21764,0,1,0,0,2,True,1,0,False,False,False,False,False,False,0,14355,11100,0,JUNGLE,1,1,0,3041,3152,3113,3020,3102,1058,3340,16,1,11,JUNGLE,0,10,1,242,189481,17305,7484,0,184,0,0,1,1,0,3,2,0,19710,430,22536,5580,0,0,NONE,0,675,21,151,7,18,11,3,4,354,MobaKingsmen,False,100,JUNGLE,10,1827,269929,18107,0,30652,3670,0,35,242,12,1,0,60739,372,631,0,2,1,0,0,13,0,0,9,True,NA1_4564938711
0,1,1,0,0,0,5,15939,16,10,Kayle,0,3,2,8400,24642,8400,10753,0,2,0,1,0,True,8,0,False,False,False,False,False,False,0,12461,9600,0,MIDDLE,1,3,0,3115,4633,1082,3006,3051,1033,3340,17,1,6,MIDDLE,0,5,4,461,103649,9268,5373,0,8,0,0,0,0,0,0,3,0,44926,3197,12330,5283,0,1,SOLO,0,64,52,84,3,4,4,5,12,539,NeaceRefundMy350,False,100,MIDDLE,3,1827,153622,13055,0,18184,10479,2023,210,146,44,5,1,5047,588,480,2,6,1,0,0,16,0,2,10,True,NA1_4564938711
0,0,13,0,0,0,1,12102,14,267,Nami,0,0,2,2070,4250,2070,10860,0,10,0,0,0,True,0,0,False,False,False,False,False,False,0,8634,7200,0,UTILITY,1,4,0,3853,6617,2031,3158,6616,3114,3364,17,0,1,BOTTOM,0,0,1,373,15277,5819,7252,0,0,0,0,0,0,0,0,4,0,6121,1470,14877,4763,0,0,SUPPORT,0,41,42,21,9,4,4,3,14,194,Only Click,False,100,UTILITY,30,1827,23894,8076,0,22742,9015,4856,10,158,226,5,0,2496,786,611,0,4,1,0,0,29,0,1,17,True,NA1_4564938711
0,0,7,0,0,0,1,14333,15,67,Vayne,0,0,3,8790,12579,8790,13010,0,6,0,2,0,True,0,0,False,False,False,False,False,False,0,12913,11000,0,BOTTOM,0,2,0,1055,6672,3006,3153,3046,0,3340,22,2,9,BOTTOM,422,3,2,630,1699,750,4490,0,10,0,0,0,0,0,0,5,0,100508,17402,16779,14,0,0,CARRY,0,126,0,13,9,5,4,5,7,47,Xallowen,False,100,BOTTOM,10,1827,118777,24123,0,22149,4775,586,162,16,172,4,0,16568,5970,879,4,5,1,0,0,14,0,1,9,True,NA1_4564938711
0,4,12,0,0,0,0,14651,15,145,Kaisa,0,0,3,0,37141,0,16807,0,7,2,1,3,True,2,1,True,False,False,False,False,False,0,11683,11970,0,JUNGLE,0,0,4,3006,3134,6672,3076,3074,3086,3364,20,2,8,JUNGLE,486,4,2,846,42296,5682,8313,0,148,0,1,0,0,0,14,7,0,160761,12947,21262,5662,1,0,NONE,0,121,44,179,11,21,11,5,4,655,Athän,False,200,JUNGLE,9,1827,239085,21520,0,30259,1049,0,51,197,246,1,0,36026,2889,683,0,0,11,0,0,31,2,4,4,False,NA1_4564938711
0,0,3,0,0,0,0,13389,15,55,Katarina,0,1,2,192,4141,192,18297,0,7,0,0,0,True,1,1,False,True,False,False,False,False,0,10086,10270,0,MIDDLE,0,0,4,1082,1037,3153,3020,6632,1031,3364,21,2,6,MIDDLE,0,2,1,638,83830,7514,7643,0,13,0,1,0,0,0,3,8,0,36059,3931,17562,3376,0,0,SOLO,0,83,55,0,6,4,4,3,14,363,NoobyAlex,False,200,MIDDLE,1,1827,123056,12207,0,26882,2133,0,148,40,218,1,0,3165,761,1676,0,0,11,0,0,10,2,0,5,False,NA1_4564938711
0,3,6,0,0,0,0,12695,14,51,Caitlyn,0,2,3,3919,8403,3919,12415,0,7,1,1,0,True,2,0,False,False,False,False,False,False,0,12021,11525,0,BOTTOM,0,0,4,1055,0,6673,3006,6676,3031,3340,19,2,8,BOTTOM,1270,4,2,546,830,700,8245,0,0,0,1,0,0,0,3,9,0,164038,24204,11896,3151,0,0,CARRY,0,68,29,16,4,3,4,3,7,564,SuitupBro96,False,200,BOTTOM,12,1827,164868,24905,0,22538,4762,203,214,64,206,2,0,0,0,2396,1,1,11,0,0,18,1,5,7,False,NA1_4564938711
0,0,10,0,0,0,0,10401,13,99,Lux,0,3,4,780,3155,780,6306,0,8,2,0,0,True,1,0,False,False,False,False,False,False,1,7397,7900,0,UTILITY,0,0,4,3853,6655,3020,3191,3108,0,3364,15,0,1,BOTTOM,0,0,1,464,52291,8956,7184,0,0,0,1,0,0,0,0,10,0,4264,1156,6464,5434,0,0,SUPPORT,0,48,23,123,6,3,4,2,3,329,NotMyAltSmurf,False,200,UTILITY,28,1827,56976,10533,952,14840,583,0,39,259,184,1,0,420,420,1191,0,1,11,0,0,59,2,2,30,False,NA1_4564938711
0,5,4,0,0,0,0,14055,15,82,Mordekaiser,0,0,2,3155,3155,3155,32461,0,5,0,0,0,True,4,0,True,False,False,False,False,False,0,9222,9000,0,TOP,0,0,3,3105,0,1056,4637,3084,3047,3340,17,1,2,TOP,0,2,1,657,104908,8934,8772,0,4,0,1,0,0,0,4,1,0,18872,1618,18316,22,0,0,SOLO,0,128,44,34,6,3,6,4,4,929,Gaikeisunbo,False,100,TOP,3,1689,124189,10553,0,28172,4541,0,183,44,142,1,0,408,0,1083,0,0,11,0,0,8,0,0,5,False,NA1_4564905626
0,2,6,0,0,0,0,10514,13,77,Udyr,0,1,1,521,13841,521,51331,0,6,1,0,1,True,0,0,False,True,False,False,False,False,0,9250,9275,0,JUNGLE,0,0,3,4637,6665,3082,3009,1029,0,3340,16,0,3,JUNGLE,0,0,1,596,103433,12054,9619,0,140,0,1,0,0,0,12,2,0,36535,3515,21950,4211,0,0,NONE,0,0,81,94,137,16,11,5,6,341,ArcticAlpha05,False,100,JUNGLE,33,1689,182583,16203,0,33217,4214,0,15,1919,180,1,0,42614,632,1647,0,1,11,0,0,16,1,0,9,False,NA1_4564905626
0,0,2,0,0,0,1,11732,14,7,Leblanc,0,1,6,0,93,0,10072,0,7,2,0,0,True,7,0,False,False,False,False,False,False,0,9325,8935,0,MIDDLE,0,0,3,4629,6655,2031,3020,1029,1052,3340,20,1,5,MIDDLE,0,3,1,461,70349,14640,8550,0,4,0,1,0,0,0,4,3,0,16689,970,11016,589,0,0,SOLO,0,63,88,35,19,3,4,4,14,114,DavidLePasfin,False,100,MIDDLE,20,1689,89521,16613,0,20559,1053,0,163,30,234,1,0,2482,1002,992,0,0,11,0,0,17,2,2,9,False,NA1_4564905626
0,0,3,0,0,0,0,9413,12,51,Caitlyn,0,8,2,3191,3624,3191,10508,0,10,0,0,0,True,8,0,False,False,False,False,False,False,7,9528,9075,0,BOTTOM,0,0,3,6671,2031,3006,6676,1055,1037,3363,21,2,5,BOTTOM,664,3,1,283,1252,942,9495,0,4,0,1,0,0,0,6,4,0,91246,13894,12490,5645,0,0,CARRY,0,35,36,21,6,5,7,4,4,109,FaithForVayne,False,100,BOTTOM,29,1689,93978,14836,0,22804,3120,441,138,74,300,3,0,1480,0,818,1,2,11,0,0,8,0,1,6,False,NA1_4564905626
0,1,10,0,0,0,0,9825,12,235,Senna,0,0,6,2894,7040,2894,8728,0,7,3,0,0,True,1,5,False,False,False,False,False,False,2,8493,8200,0,UTILITY,0,0,3,3153,3124,3009,1018,3864,0,3364,24,0,1,BOTTOM,272,0,1,313,96,96,8878,1,0,0,1,0,0,0,1,5,0,51021,16687,7118,6,0,0,SUPPORT,0,63,35,21,6,4,4,4,21,188,Roknahr,False,100,UTILITY,30,1689,53237,16783,1288,16642,6512,2398,51,191,180,5,0,2119,0,645,1,2,11,0,1,59,4,7,22,False,NA1_4564905626
0,2,1,0,0,0,1,14394,15,24,Jax,0,5,2,1078,18768,1078,22687,0,5,1,0,0,True,8,1,False,False,False,False,False,False,0,10625,8950,0,TOP,1,1,0,1055,3091,6632,1037,0,3158,3340,20,0,5,TOP,0,0,1,383,51833,9786,11163,0,16,1,0,1,0,0,9,6,0,88038,12196,14213,5640,0,0,SOLO,0,44,99,60,8,5,14,4,4,504,Jison,False,200,TOP,18,1689,142211,22755,0,25611,7014,0,159,88,160,1,0,2340,772,234,0,0,3,0,0,23,1,0,9,True,NA1_4564905626
0,0,6,0,0,0,5,16902,17,34,Anivia,0,4,3,6040,17348,6040,14435,0,2,1,1,0,True,4,0,False,False,False,False,False,False,2,12271,8810,0,MIDDLE,0,1,0,1056,6657,2421,3040,3020,1052,3363,20,2,8,MIDDLE,0,5,2,687,145129,22781,9927,0,12,0,0,1,0,0,4,8,0,10711,1062,13226,5371,4,0,SOLO,0,129,18,88,144,3,12,4,4,240,SlurpMySlushie,False,200,MIDDLE,46,1689,156860,24862,0,23153,8044,0,177,1126,65,1,0,1019,1019,0,1,4,3,0,0,24,1,3,7,True,NA1_4564905626
0,1,5,0,0,0,14,15342,16,21,MissFortune,0,5,6,13748,28405,13748,8144,0,2,3,3,0,True,1,0,False,False,False,False,False,False,0,15624,13325,0,BOTTOM,1,1,0,6672,3140,6676,3006,3031,1018,3340,22,2,16,BOTTOM,1567,14,2,411,5962,2494,3340,0,12,0,0,1,0,0,8,9,0,164263,19574,10866,505,0,0,CARRY,0,84,58,25,5,5,7,5,4,178,Physix,False,200,BOTTOM,11,1689,184762,24801,0,14326,2662,602,208,146,30,3,0,14536,2732,118,6,8,3,0,0,20,3,4,10,True,NA1_4564905626
0,0,22,0,0,0,0,11148,13,267,Nami,0,3,3,1845,4773,1845,7028,0,4,1,0,0,True,3,1,False,False,True,False,False,False,0,9892,8175,0,UTILITY,0,1,0,3853,4005,6616,3041,3158,1004,3363,18,0,2,BOTTOM,0,0,1,808,16594,7685,8398,0,0,0,0,1,0,0,3,10,0,3695,1289,6979,3017,0,0,SUPPORT,0,34,61,79,10,4,4,6,7,453,Rephory,False,200,UTILITY,32,1689,21857,8974,1550,16270,13461,7875,18,227,75,5,0,1567,0,893,0,7,3,0,0,61,1,5,26,True,NA1_4564905626
0,0,15,0,0,0,4,30287,18,35,Shaco,0,16,11,1572,4660,1572,24278,0,7,7,1,1,True,7,2,False,False,False,False,False,False,3,18673,15975,0,TOP,0,1,0,3916,3157,4628,3020,6653,3089,3363,36,2,11,TOP,0,5,3,924,206154,69794,12289,0,10,0,0,0,1,0,0,1,0,29485,1700,31179,4369,0,0,SOLO,0,81,172,150,878,7,12,9,14,225,birdstheword14,False,100,TOP,70,3198,255347,79277,0,47427,10844,0,213,1146,263,1,1,19708,7782,3958,2,2,4,0,0,68,7,4,27,True,NA1_4563962899
0,0,11,1,2,0,1,27245,18,82,Mordekaiser,0,7,6,2212,53185,2212,139510,0,9,2,3,3,True,1,0,False,False,False,False,False,False,1,22777,17650,0,JUNGLE,1,2,0,6665,3116,3111,3075,4637,3065,3364,28,4,17,JUNGLE,50,5,2,590,211901,48052,17233,0,150,0,0,1,0,1,11,2,0,33481,4191,56434,5647,1,0,NONE,0,194,76,99,17,10,6,29,11,359,ItsKrees,False,100,JUNGLE,40,3198,311040,60086,0,79690,25694,0,77,713,388,1,0,65657,7842,6022,1,3,4,0,0,46,2,15,2,True,NA1_4563962899
2,28,12,0,0,0,3,31978,18,39,Irelia,0,9,4,5905,18657,5905,87622,0,9,0,1,0,True,20,9,False,False,False,False,False,False,16,25156,30950,1,MIDDLE,0,0,0,6333,3071,3047,6665,3748,3065,3340,27,2,8,MIDDLE,723,3,2,609,62210,10447,18741,0,56,0,0,0,0,0,16,3,0,387273,21961,39367,5641,2,0,SOLO,0,420,76,140,16,8,4,10,14,36,Celtic ZEUS,False,100,MIDDLE,19,3198,457439,37100,0,68168,20260,0,417,162,434,1,0,7954,4691,10059,1,2,4,0,0,41,0,2,23,True,NA1_4563962899
0,0,11,1,0,0,1,25228,18,222,Jinx,0,3,12,7793,60658,7793,17880,0,8,7,0,1,True,2,0,False,False,False,False,False,False,5,20025,18875,0,BOTTOM,1,1,0,3031,3036,3094,3006,6672,3026,3363,38,1,7,BOTTOM,889,4,1,1323,5234,1741,10935,0,69,1,0,1,0,0,3,4,0,345372,36114,31721,23,0,0,CARRY,0,197,82,28,19,6,4,9,7,286,The Bananasaurus,False,100,BOTTOM,30,3198,376409,40441,0,44074,8446,1201,236,150,471,4,0,25803,2584,1417,2,4,4,0,0,53,7,4,23,True,NA1_4563962899
0,24,10,0,0,0,1,21205,18,17,Teemo,0,10,2,2032,2032,2032,14374,0,17,0,0,0,True,0,0,False,False,False,False,False,False,0,15556,15050,0,UTILITY,1,1,0,1058,3020,6653,4637,3165,4645,3364,27,1,5,BOTTOM,0,2,1,338,142746,57767,7304,0,44,0,0,0,0,0,13,5,0,14350,1220,34131,5645,0,0,SUPPORT,0,113,114,0,133,7,14,6,4,164,t0nestar,False,100,UTILITY,97,3198,162056,63713,0,44022,1890,0,65,687,699,1,0,4959,4725,2586,1,2,4,0,0,81,0,14,24,True,NA1_4563962899
0,4,10,0,0,0,0,27883,18,58,Renekton,0,0,3,5151,16330,5151,94967,0,11,0,0,0,True,3,0,False,False,False,False,False,False,0,20826,19710,0,TOP,0,0,3,6694,3026,6693,3153,3047,3053,3340,28,3,10,TOP,0,4,1,617,16130,7593,59963,0,4,0,1,0,0,0,2,6,0,330959,49221,35504,1628,0,0,SOLO,0,123,67,172,20,6,4,10,14,424,Garen 2023,False,200,TOP,43,3198,367247,59793,0,103743,21789,0,329,305,523,1,0,20157,2978,8274,1,2,11,0,0,46,0,5,18,False,NA1_4563962899
0,3,9,0,0,0,0,26488,18,91,Talon,0,2,3,1663,13493,1663,53376,0,9,1,0,1,True,16,3,False,False,False,False,False,False,0,21449,20125,0,MIDDLE,0,0,3,6693,3142,6694,6333,3071,3179,3364,30,4,18,MIDDLE,866,5,1,622,0,0,38906,0,26,0,1,0,0,0,15,8,0,301866,52293,18757,5689,1,0,SOLO,0,103,162,451,27,6,4,6,14,213,SkyBeaverr,False,200,MIDDLE,13,3198,306005,54049,0,67441,13677,0,288,378,448,1,0,4139,1756,9778,1,1,11,0,0,39,1,9,3,False,NA1_4563962899
0,6,9,0,0,0,0,24084,18,21,MissFortune,0,5,7,1721,33929,1721,39600,0,9,4,0,0,True,4,3,False,True,False,False,False,False,4,22639,21200,0,BOTTOM,0,0,3,3072,6672,3006,6676,3033,3026,3364,32,6,16,BOTTOM,1567,4,1,787,5615,1912,28039,0,35,0,1,0,0,0,15,9,0,372220,51891,16243,5596,1,0,CARRY,0,129,108,60,14,9,4,8,7,293,MrMeeseeeks,False,200,BOTTOM,17,3198,434353,61586,0,48828,9910,1289,306,193,397,5,0,56518,7782,4545,1,1,11,0,0,66,4,24,6,False,NA1_4563962899
2,4,22,1,0,0,0,22461,18,26,Zilean,0,12,25,200,3907,200,28287,0,8,18,0,0,True,3,0,True,False,False,False,False,False,1,13495,13075,1,UTILITY,0,0,3,3853,3102,3158,4643,4629,2065,3364,37,0,2,BOTTOM,0,0,1,881,113314,20778,23577,0,0,0,1,0,0,0,6,10,0,6498,508,18102,8,3,0,SUPPORT,0,372,181,171,18,6,4,5,14,45,SUPERFASTKILLER,False,200,UTILITY,47,3198,122363,23664,3884,44862,21798,12608,94,357,341,5,0,2550,2377,3182,0,1,11,0,0,112,6,12,47,False,NA1_4563962899
0,2,2,0,0,0,1,14481,15,36,DrMundo,0,5,1,5840,17897,5840,27999,0,4,0,0,0,True,4,0,False,False,False,False,False,True,0,12126,12400,1,TOP,0,0,0,3047,3084,3068,3082,3075,0,3340,19,1,7,MIDDLE,22,5,1,486,59860,12646,8943,0,12,0,0,0,0,0,3,1,0,82605,10121,19935,512,0,0,DUO,0,150,36,86,6,3,4,3,12,47,Roys Ya boy,False,100,TOP,16,1482,145207,23095,0,32805,16126,0,187,539,135,1,0,2741,326,3926,3,3,3,0,0,9,0,1,7,True,NA1_4563933983
0,0,1,3,0,0,0,12919,14,39,Irelia,0,2,4,0,5623,0,10366,0,3,3,0,0,True,8,1,False,False,False,False,False,True,0,8179,7125,0,MIDDLE,0,0,0,3111,1055,0,3153,3105,3067,3340,17,0,0,MIDDLE,0,0,0,904,11788,1216,6162,0,4,0,0,0,0,0,3,3,0,96926,2459,7839,4070,0,0,DUO,0,191,17,40,4,2,4,1,14,482,R3V3RS3D,False,100,MIDDLE,6,1482,114546,3924,0,16005,4154,0,192,31,95,1,0,5831,248,2003,0,0,3,0,0,30,3,2,12,True,NA1_4563933983
0,0,9,0,0,0,3,11468,14,51,Caitlyn,0,2,4,8395,20733,8395,7149,0,1,1,1,0,True,2,0,True,False,True,False,False,True,1,13078,12525,0,BOTTOM,1,1,0,1055,3006,3094,6671,3031,1038,3363,25,2,8,BOTTOM,1405,5,2,1161,1076,508,7653,0,12,0,0,0,0,0,1,4,0,159277,18197,6589,29,0,0,CARRY,0,38,24,11,10,3,7,3,4,173,Cant Carry FF,False,100,BOTTOM,14,1482,161013,18890,0,15262,4884,435,194,64,36,2,0,659,184,1019,1,3,3,0,0,19,1,3,7,True,NA1_4563933983
0,0,15,0,0,0,1,10444,13,412,Thresh,0,1,2,1806,3869,1806,15142,0,3,0,0,0,True,0,0,False,True,False,True,False,True,0,8663,7450,0,UTILITY,0,1,0,3860,3190,2031,3050,3117,1057,3364,18,1,4,BOTTOM,0,3,1,1016,9478,5548,6796,0,0,0,0,0,0,0,0,5,0,3509,704,6195,0,0,0,SUPPORT,0,31,11,17,7,5,14,3,4,287,Dung Blender,False,100,UTILITY,28,1482,18305,6777,1467,14014,1579,459,26,73,104,4,0,5317,525,1022,2,2,3,0,0,38,0,3,19,True,NA1_4563933983
